"","BTC","ETH","XRP","USDT","BCH","BSV","LTC","EOS","BNB","XTZ","LINK","XLM","XMR","ADA","HT","TRX","USDC","DASH","CRO","ETC","NEO","MIOTA","XEM","ZEC","INO","MKR","ONT","PAX","DOGE","BAT","VET","BTG","TUSD","DCR","QTUM","INB","THR","ZB","ZRX","CNX","REP","WAVES","PZM","RVN","SNX","OMG","NANO","CENNZ","HOT","SEELE"
"TUSD",-0.020967766403377,0.0151503439407696,0.00263382037492422,0.113749922264642,-0.0752580732548258,-0.0105881507773633,0.0251154629649626,0.0838742135410356,0.107905955080565,-0.0788320128536741,-0.033989213129977,-0.00390699526380992,0.0386616532778234,-0.0297820207085319,0.0861516986325488,-0.0524774434901402,0.236289010965777,-0.056122550403261,0.0160106013092557,-0.0356268773669848,-0.0053433320089638,0.0231358232460669,-0.113006282925963,-0.00913570644192137,-0.0429613819468236,0.0392577725799863,0.122240824776245,0.451844840243405,0.0670228446402634,0.0591705236525731,-0.0693907988284394,0.15077276592066,1,-0.0563145423457278,0.119396438018934,0.126126284683145,-0.161489535385805,0.0533440317823222,-0.02255295726761,0.0101500072842687,-0.00923786060813926,-0.082942048912589,-0.0609047438606648,-0.0610953387968669,0.142850904837284,0.0374811908837942,-0.0534551512646241,0.0262101249923623,0.0541550507502832,0.094524623306152
"DCR",0.789842088542911,0.768354174244428,0.705605071899867,0.165403388108949,0.663360012304139,0.67148399719324,0.695917734000969,0.725055123019433,0.430832902759301,0.331454351278283,0.418975074273104,0.678742382568408,0.764931180402241,0.680567885165824,0.337718246175608,0.510993079111247,0.0168605533506178,0.823657402234002,0.289234593613103,0.655524533250227,0.66645468242392,0.671883494963473,0.713660567048038,0.762306464039909,0.285779572345319,0.564234448859299,0.520714314598948,-0.161673805643902,0.425036974165706,0.493592405157279,0.74257496141662,0.678072784550633,-0.0563145423457278,1,0.703570606747248,0.180966134937565,-0.0849119160346987,0.15154241836299,0.694712958431763,0.722062218129063,0.38578869307606,0.472646631842227,0.0236348808606037,0.219536708565209,0.322883251013293,0.703064880865451,0.686950102151181,0.278711212781397,0.345679081536881,0.280774027621783
"QTUM",0.683110680725692,0.732120795271499,0.690224228398209,0.13617646790468,0.587146244481621,0.650722098056455,0.626768266859264,0.700019265762923,0.444894552814537,0.367761910402302,0.352254434517204,0.654889160063834,0.667022388448486,0.708849224135726,0.400096081186774,0.570179605049911,0.1172429028035,0.705701560660421,0.122280001892803,0.705778208569616,0.741842995537553,0.721081136292273,0.680207477570891,0.735875922179142,0.261379962193971,0.573318576624361,0.544067613264719,0.0111190601959572,0.454424235997984,0.448106511637079,0.681738185164153,0.689108789633704,0.119396438018934,0.703570606747248,1,0.189675190430694,-0.0802996005532464,0.244202998555448,0.61493373049578,0.678785355111367,0.407927210641956,0.465502337743214,0.0363593048701544,0.262411082207294,0.249732733346204,0.696837184771222,0.618230391484086,0.178144425471836,0.31213266193308,0.369425610273796
"INB",0.182263970823042,0.16048176268429,0.184776406722754,0.0531078577566319,0.189210378205399,0.180683554061715,0.174921757112322,0.203503467158264,0.176576968100032,0.0696703091152096,0.10174203620684,0.260346365803332,0.153244856525034,0.115941409232079,0.0153678643625234,0.18624551130052,0.133600963245377,0.146271241044944,0.0757019239639106,0.127485447037787,0.215869263150771,0.138302210660393,0.118581140129143,0.0513880862150165,0.0613289018817852,0.136856172083756,0.153538905763651,-0.0134255889517654,0.311987289907928,0.0716901795135264,0.0886567401849627,0.204380671494204,0.126126284683145,0.180966134937565,0.189675190430694,1,-0.0823192410361254,-0.00694984058064968,0.202308350845849,0.206595540697367,0.0390502228313102,0.209437786115324,0.116397449538448,-0.0783460899195018,0.076297783670344,0.238533348652726,0.192297341851644,-0.0297019936296368,0.0981848059794551,0.0313524594355439
"THR",-0.035195123488554,-0.0672800466750144,-0.047592251858966,-0.0529388660078067,-0.0374983311711874,-0.0103477574862571,-0.0588248503042238,-0.0695737456859771,-0.111697171906875,-0.0412397627334603,-0.129272985140734,0.00829903428795783,-0.102322484394593,-0.0936657010199145,-0.066976608812105,-0.00916831689967632,-0.163012174079221,-0.0608056419330684,0.00515788850730581,-0.0927395506632368,-0.0960332756637639,-0.0961488825431534,0.0333310536670436,-0.060513776713542,0.000878098863726382,0.0248447985352912,-0.0274583817981703,-0.069562228379061,-0.00221415428856367,-0.0747841819880392,0.0563732310660991,0.00838681595388695,-0.161489535385805,-0.0849119160346987,-0.0802996005532464,-0.0823192410361254,1,-0.046229493972045,-0.0416073912336974,-0.1008561587641,-0.0988367606710004,0.0931974908414311,0.0235670534723478,-0.00850609566795784,-0.0522115426785181,-0.00663636617220368,0.0322749002141159,-0.00800829848834586,-0.0356814619409212,-0.0427944630837797
"ZB",0.24997648106266,0.292344354770186,0.256208965538353,0.0605592040922044,0.161076798216803,0.231503076526457,0.289953770053833,0.253035900689537,0.290599984380019,0.192053755161491,0.195545747127924,0.215877240018955,0.341105137569859,0.290320102343461,0.565353160437616,0.193284203953757,-0.0475669056308194,0.257225689282639,0.0458844779584146,0.285299702364053,0.296567528291118,0.287234896392298,0.201516499981499,0.269549736696818,0.13599471794392,0.2668782938069,0.314055035850002,-0.0355402584249783,0.236875262229202,0.12766247545903,0.269953477779519,0.249920601460145,0.0533440317823222,0.15154241836299,0.244202998555448,-0.00694984058064968,-0.046229493972045,1,0.270214924670095,0.207163534010471,0.161077291981247,0.179457089060384,0.113026198977807,0.384424486819752,0.120062955768004,0.286389305743809,0.21875736090929,0.0496427977457392,0.0943357620551304,0.0480282851365483
"ZRX",0.687801854537695,0.73293933191898,0.707332754997603,0.182359060736274,0.556129401903439,0.559825350385664,0.626111844691037,0.685704097327602,0.475429171990465,0.380509640251353,0.398016083003408,0.70558207096049,0.731407431048682,0.679616730329476,0.392510429000743,0.533829746551198,0.112043396776367,0.710740900423506,0.188515511531303,0.62888661798098,0.632708910021003,0.669876018008765,0.68495225292468,0.740006711094698,0.256127738062484,0.554088672311108,0.517528366672066,-0.0984030030146424,0.357558223200466,0.479513434125192,0.685590485140238,0.647942051322054,-0.02255295726761,0.694712958431763,0.61493373049578,0.202308350845849,-0.0416073912336974,0.270214924670095,1,0.67568593645872,0.421990932977269,0.517130822250562,0.0156295470497214,0.257136545775682,0.293953191306514,0.706543477225186,0.691323462537734,0.139519219534707,0.3933379515878,0.324182682788278
"CNX",0.874139084314656,0.842831140048741,0.806203577694048,0.239913029470045,0.748435265827589,0.682545240485075,0.818208459284298,0.837269757275831,0.521918483508868,0.391917607683072,0.327947778744687,0.724657127803825,0.765461060814248,0.752053778305005,0.421819585160273,0.570984989193257,0.146600231423756,0.719295252466892,0.123872998437802,0.688052171112963,0.766939146665102,0.760283181586323,0.66392636555946,0.746281555628307,0.390378784853922,0.56795124247054,0.576578430149026,-0.198108946364819,0.514123896636243,0.469400000381668,0.67756885674047,0.708995156864224,0.0101500072842687,0.722062218129063,0.678785355111367,0.206595540697367,-0.1008561587641,0.207163534010471,0.67568593645872,1,0.432705294150206,0.497662485155562,0.0019727679521867,0.326912870543657,0.27655021580567,0.663453140382241,0.66054132027511,0.277787646270869,0.423988697560263,0.306023544587941
"REP",0.446831886356788,0.501025187216586,0.42651243819905,0.093041321772884,0.429852013007847,0.457333191574733,0.44460984514671,0.432903339950416,0.364357471496363,0.187195157961195,0.234562154125863,0.450993942301336,0.388970018560288,0.505146155754181,0.215117897838626,0.438321023299071,0.141839769025292,0.36484913561563,-0.0237075771241468,0.419847237203002,0.491242096427095,0.369250374528551,0.384535608661053,0.41040572808308,0.120077559108135,0.367836768267956,0.33433641362276,-0.0192047502589245,0.33609169432288,0.204831957949402,0.361132399808159,0.385301444170308,-0.00923786060813926,0.38578869307606,0.407927210641956,0.0390502228313102,-0.0988367606710004,0.161077291981247,0.421990932977269,0.432705294150206,1,0.137571281717355,-0.121793659244594,0.163737165232965,0.173041358808648,0.369454429506237,0.31485453141494,0.118949612618252,0.252160781157897,0.143042734555449
"WAVES",0.493466939650322,0.501328832772315,0.471497966703516,0.191380786950385,0.416230954141423,0.399435900310985,0.461509227808014,0.51146498764867,0.270750406192748,0.327151001986308,0.31641958337739,0.441041186475329,0.522577570645451,0.477106698644556,0.306847526906356,0.308804015459706,0.041571477217828,0.542751121429596,0.148942316792456,0.459699054936108,0.421272707171693,0.363080784019079,0.450720206547923,0.546552667825115,0.238058775212725,0.433401612889599,0.361555441953731,-0.176703378655002,0.275933331453645,0.300625309063149,0.547871370878717,0.444087619044932,-0.082942048912589,0.472646631842227,0.465502337743214,0.209437786115324,0.0931974908414311,0.179457089060384,0.517130822250562,0.497662485155562,0.137571281717355,1,0.107149296813378,0.275794337153281,0.0579403334398252,0.497288142659765,0.561391715383249,0.114947058365405,0.157211278091011,0.246253545712693
"PZM",-0.0325901317516657,0.0245667770245962,0.075399789924829,0.142052759953385,-0.0569757999087094,-0.00250091450790794,0.0421221108739136,0.0464946925299941,0.0481486550379492,0.0403408512134793,0.00533561978615193,-0.013671780069087,0.0318119677409443,0.0627575455115509,0.179243266943597,0.0229263147752301,0.00671083866477036,0.105940275851724,0.021115122256625,0.0425509289243241,0.0510495647016672,0.0320149266545386,0.0444063333331834,0.0621960331220534,0.0291190992496616,0.13493201381778,0.0054831943041204,-0.0464180437256387,-0.0247495724319164,0.0638708575858915,0.143030126436854,0.0379615002552561,-0.0609047438606648,0.0236348808606037,0.0363593048701544,0.116397449538448,0.0235670534723478,0.113026198977807,0.0156295470497214,0.0019727679521867,-0.121793659244594,0.107149296813378,1,0.126048017036137,-0.0359429677603037,0.124718202045289,0.023483600260673,0.0859782454554549,-0.0764456078066914,-0.0381239935942758
"RVN",0.2452051527032,0.28594798442993,0.267533310525742,0.0738273850600177,0.231585779521076,0.268040761483355,0.287354584252987,0.296201576553542,0.262462942685253,0.251007980641029,0.174124933205007,0.256298918082402,0.316751075172399,0.270501624263535,0.419687765831585,0.268619453632278,-0.0143518078645286,0.253831908867706,0.0927749837510137,0.306614668612758,0.248945969939052,0.309062576816155,0.280691794779309,0.29737053172976,0.116743832491527,0.231782546768598,0.313892265156593,-0.171521981757297,0.171474053748464,0.326651483873177,0.388330142817977,0.206650884588079,-0.0610953387968669,0.219536708565209,0.262411082207294,-0.0783460899195018,-0.00850609566795784,0.384424486819752,0.257136545775682,0.326912870543657,0.163737165232965,0.275794337153281,0.126048017036137,1,0.083658672845416,0.26720822905564,0.273473580863141,0.151436526409924,0.101306803371706,0.15523554357753
"SNX",0.305191183104246,0.352041247528632,0.30451878444832,0.0517252387249391,0.237120489967157,0.266456462910431,0.275551837762458,0.317240484708714,0.252035942015205,0.0962340475745023,0.133153209260357,0.195429336572909,0.28132700356749,0.315927331001489,0.180693269751267,0.248242958581077,0.0165176285231066,0.321492149661839,0.0342919003720592,0.232039568661895,0.323247633745806,0.270610990438506,0.263820055539498,0.308366199906143,0.0822024056051232,0.291081498140072,0.373787405547941,0.121444430641459,0.147031817119617,0.234992651605482,0.309322350546938,0.241182032180703,0.142850904837284,0.322883251013293,0.249732733346204,0.076297783670344,-0.0522115426785181,0.120062955768004,0.293953191306514,0.27655021580567,0.173041358808648,0.0579403334398252,-0.0359429677603037,0.083658672845416,1,0.30675728435329,0.240452534635833,0.162125973311578,0.299490156301682,0.200917640089216
"OMG",0.651354191380598,0.725625834185951,0.679691163221748,0.120361679265675,0.549273041127581,0.601437692863977,0.645861512254648,0.68744241462756,0.428521075641978,0.434746355805099,0.355676607021591,0.647744039074295,0.671692295499331,0.751780872070822,0.396823580027889,0.59973217889913,0.0170409376798513,0.703698314997093,0.197922632657951,0.601432938589132,0.722102350623664,0.677901186667765,0.704279838246429,0.721967624401889,0.271043829914348,0.584361338263617,0.624961148069267,-0.118225458618101,0.440101259141537,0.473486029494425,0.713343621961612,0.668156420793827,0.0374811908837942,0.703064880865451,0.696837184771222,0.238533348652726,-0.00663636617220368,0.286389305743809,0.706543477225186,0.663453140382241,0.369454429506237,0.497288142659765,0.124718202045289,0.26720822905564,0.30675728435329,1,0.62577690018116,0.264815872273903,0.325213852850759,0.290578668610003
"NANO",0.712591784245446,0.66497754644155,0.652889716119464,0.261131523947126,0.56792315386852,0.544640567143248,0.576948700164678,0.651307633612663,0.39600283287831,0.372531411510624,0.333016343731778,0.631501501672104,0.682787161680194,0.572146791367428,0.334094865984355,0.546042481150667,0.00992243293790573,0.66609905187995,0.131139792089141,0.546891232662945,0.587278507335976,0.525717626115296,0.695985634086085,0.707597296947237,0.283919121862144,0.464777109488607,0.482666992480279,-0.143635244873138,0.330686878116679,0.487077710933445,0.653924995860918,0.548189673555136,-0.0534551512646241,0.686950102151181,0.618230391484086,0.192297341851644,0.0322749002141159,0.21875736090929,0.691323462537734,0.66054132027511,0.31485453141494,0.561391715383249,0.023483600260673,0.273473580863141,0.240452534635833,0.62577690018116,1,0.182915700989254,0.302258677105034,0.258651126897963
"CENNZ",0.306790359150503,0.307329575501489,0.262299789472933,0.0482489779446191,0.257878461767349,0.260948514663084,0.296066994260393,0.256195838540633,0.087164587429544,-0.0217601003646777,0.0699354018210678,0.140626832616438,0.30560739421799,0.353411197725131,0.0641523162665416,0.23459208459504,-0.157629125987622,0.306175472129526,0.142043022128726,0.186663375242318,0.252230164447157,0.224104486465187,0.292801412652882,0.320833626236961,0.187491364456282,0.23778002920596,0.18944776572713,-0.194584282401967,0.159720046124129,0.235215752453917,0.300176961198277,0.282814765217265,0.0262101249923623,0.278711212781397,0.178144425471836,-0.0297019936296368,-0.00800829848834586,0.0496427977457392,0.139519219534707,0.277787646270869,0.118949612618252,0.114947058365405,0.0859782454554549,0.151436526409924,0.162125973311578,0.264815872273903,0.182915700989254,1,0.234365711589225,0.0412734001517167
"HOT",0.421791248565357,0.399324482818276,0.413214653145973,0.139790696806832,0.333825043072537,0.286217722696247,0.417542809458852,0.380137478833814,0.347791511434021,0.254164117426317,0.209329564571124,0.384280960491299,0.386048015795965,0.385939149914681,0.167794892644839,0.453894661511633,0.0263185806826561,0.382025686999699,0.0386377016533345,0.310541958897411,0.486980464685301,0.313968736705911,0.299211800473195,0.434556946411002,0.121167297314518,0.34621735196781,0.304636771575779,-0.103816559376766,0.168151084194033,0.247142311326314,0.321072769637618,0.407318177666038,0.0541550507502832,0.345679081536881,0.31213266193308,0.0981848059794551,-0.0356814619409212,0.0943357620551304,0.3933379515878,0.423988697560263,0.252160781157897,0.157211278091011,-0.0764456078066914,0.101306803371706,0.299490156301682,0.325213852850759,0.302258677105034,0.234365711589225,1,0.191178176978332
"SEELE",0.28844416280113,0.337868781109652,0.282538097275376,-0.00797450916210305,0.225772454049895,0.257385344855466,0.243814181511984,0.262081068609552,0.279997334024669,0.15403916817963,0.149790233861911,0.376827086077422,0.270425464982445,0.239077461856804,0.309150633985747,0.217944221396433,0.0833412573526322,0.324243703631291,-0.00674593045902351,0.45625777523851,0.217222913762146,0.282960470871403,0.30314989814159,0.330124301564758,0.179024707131012,0.276299356644675,0.237097459760825,-0.0299630278327905,0.167180997117566,0.260725316516187,0.28185657072771,0.308031306711154,0.094524623306152,0.280774027621783,0.369425610273796,0.0313524594355439,-0.0427944630837797,0.0480282851365483,0.324182682788278,0.306023544587941,0.143042734555449,0.246253545712693,-0.0381239935942758,0.15523554357753,0.200917640089216,0.290578668610003,0.258651126897963,0.0412734001517167,0.191178176978332,1
