"","BTC","ETH","XRP","USDT","BCH","BSV","LTC","EOS","BNB","XTZ","LINK","XLM","XMR","ADA","HT","TRX","USDC","DASH","CRO","ETC","NEO","MIOTA","XEM","ZEC","INO","MKR","ONT","PAX","DOGE","BAT","VET","BTG","TUSD","DCR","QTUM","INB","THR","ZB","ZRX","CNX","REP","WAVES","PZM","RVN","SNX","OMG","NANO","CENNZ","HOT","SEELE"
"NEO",0.735253600603307,0.692378573145141,0.63936334327344,0.00735115934854854,0.668922154406732,0.59984070156637,0.723201300171614,0.69146861161413,0.714067601857808,0.364869668328694,0.365514687989832,0.508002243326063,0.613381633169535,0.671933455893829,0.570515667714613,0.672958819047312,0.0951390706033354,0.650664117500457,0.332405143617607,0.631988776825131,1,0.534309716335532,0.54480361573192,0.618219520877564,0.476695014991463,0.487299497235542,0.883417210925482,-0.120848324905348,0.5426010271042,0.458807949531407,0.559455530415095,0.634966805613116,0.01406764659614,0.487349779788768,0.834051535907844,0.297962552374123,0.600826034693067,0.561447139366107,0.347888571738303,0.270860807907351,0.426775160501778,0.384129227680833,0.129765649248934,0.426599688674831,0.144259577450607,0.715129587145247,0.615329575321709,0.174160480205469,0.500057870961122,0.112709185085192
"MIOTA",0.525783205485362,0.664663013687122,0.721348724687068,-0.108857837773132,0.62876175496736,0.538626026003104,0.650378761977362,0.631026449917767,0.682816275809545,0.336980643243201,0.454061084351297,0.625548012119171,0.56482147032399,0.678582918281832,0.573714022011809,0.631188856042679,0.0467925230029375,0.620128546973218,0.262057671075196,0.56998107219051,0.534309716335532,1,0.559164380499312,0.606826978300352,0.429547136792282,0.579041972198554,0.518280949867263,-0.100072071863781,0.499427228524196,0.552387460969051,0.435185649967628,0.609629061156159,-0.0653597033237913,0.429932032308632,0.654585110622826,0.229890993016443,0.441397748831413,0.446664938801644,0.469735312255488,0.240344019475055,0.327509347488576,0.299021441930198,0.0516329182021058,0.516080796165339,0.206734435946989,0.655635513134468,0.583909498073797,0.14805372990122,0.494237006753075,0.135685880437259
"XEM",0.557722082743573,0.573617487946552,0.680317082518573,-0.055094652353251,0.576076127737015,0.515634831769989,0.636022221256465,0.594200892289246,0.655635736184066,0.328861814449919,0.355891224375581,0.56926680227162,0.578640428951111,0.639417301345592,0.454253588113378,0.5766448465548,0.0597694199585583,0.554238726109142,0.263272595083432,0.582967890056011,0.54480361573192,0.559164380499312,1,0.528506489226601,0.304142138016004,0.446778523184004,0.469807802850668,-0.156846656838764,0.587257446950849,0.437205595123546,0.415734826638213,0.634157362348436,-0.162396658661834,0.354660411514871,0.61303869120596,0.225416373307057,0.364086283574492,0.431632971154349,0.435096118661982,0.272783541326239,0.340767631364357,0.3488787813187,0.0945372122731305,0.469316362421932,0.277927242819523,0.649357699604038,0.645600499974951,0.200223834979578,0.622139239008049,0.0936486404678964
"ZEC",0.695768765117365,0.799696709998953,0.698834577940912,-0.0730678346605128,0.803151245528048,0.699859715896274,0.771276698145234,0.756938848981038,0.79199976829169,0.454933516464824,0.360172898898445,0.562950441106438,0.679256154627162,0.766969379360187,0.690273194451682,0.697563414001453,0.050465217716872,0.761492742495584,0.420037145079517,0.686364503142229,0.618219520877564,0.606826978300352,0.528506489226601,1,0.450191852461789,0.548902608357657,0.587097666575749,-0.1853521787772,0.594670773823334,0.5615245613625,0.488749901537834,0.714683157145049,-0.0501709488136147,0.537109145426975,0.719721925298264,0.241402371969173,0.591645829814767,0.586960186567336,0.358415459165386,0.32368080644702,0.567378073996823,0.445964567696196,0.087438850273727,0.463617885777913,0.232414814090346,0.70866292360425,0.61417005750419,0.15905267873504,0.539128064457294,0.0936973739707161
"INO",0.557120240158542,0.573639765943128,0.490194502967926,-0.0216580846971304,0.497171294671689,0.49939498971334,0.501354307771299,0.541076590212378,0.552063874940965,0.322126836247649,0.276948782313904,0.317230015117146,0.434845268340458,0.551063112863539,0.46842335208157,0.493621297307429,-0.0189470657850228,0.481318586513374,0.32213700657125,0.45931819135526,0.476695014991463,0.429547136792282,0.304142138016004,0.450191852461789,1,0.422989290748846,0.408484161618622,-0.116281986722926,0.383080637835841,0.360206178471393,0.417207872820817,0.456635263678524,-0.0482216929789061,0.33401977412068,0.458399078312208,0.332988021373168,0.46555797565386,0.343235990258802,0.311960965713223,0.227057801395879,0.197006522998975,0.248859240008213,0.0401302646415146,0.351683557028822,0.13330468233026,0.4101052351871,0.376467079526526,0.0403492427570434,0.374602384754791,0.0835310927529823
"MKR",0.607189060392754,0.727112559477611,0.547220114018131,-0.0451809429753568,0.615407011390017,0.556739133188516,0.638202615217083,0.630475266475488,0.680201788376977,0.4424925413925,0.441085958958751,0.473535087032935,0.536610287774898,0.635059655488544,0.667568717591997,0.583476401814825,0.0876772361456878,0.538261929543751,0.321481357251431,0.657739843626234,0.487299497235542,0.579041972198554,0.446778523184004,0.548902608357657,0.422989290748846,1,0.49558846604088,-0.127590439882077,0.521213891024808,0.468821801215013,0.502489577126051,0.639243255549251,-0.0332252975047532,0.44131940697714,0.564011420505436,0.462993544176526,0.545804208770573,0.527547175539215,0.404747244717746,0.260578234273182,0.331347623813805,0.302069777953319,0.088807466467858,0.387210813955272,0.293576764627464,0.5545472085637,0.537512565523754,0.275295679301735,0.660492185290296,0.14771486202853
"ONT",0.658690312447853,0.637188117775142,0.549647607360061,-0.0711980904873158,0.628419654539151,0.562398450671644,0.690068592166616,0.675659268686687,0.63849591162241,0.353149128046796,0.295474865684905,0.460709835935312,0.574799204647547,0.647978604745226,0.52944981591522,0.686234097424713,0.0363776928198147,0.585168739022071,0.243709369521227,0.610874594919609,0.883417210925482,0.518280949867263,0.469807802850668,0.587097666575749,0.408484161618622,0.49558846604088,1,-0.156634461013766,0.48248320088458,0.460017397213232,0.613190762261369,0.594076316784033,-0.0551424031036345,0.486976596680343,0.847761685787027,0.298965534696518,0.562273129274941,0.520856231063892,0.316365270845008,0.238925142819286,0.375366815128621,0.41741379823041,0.0931313434344311,0.410340475230553,0.117461522431082,0.686627565355747,0.604920853147296,0.178477636783952,0.437290992758761,0.0318096871995318
"PAX",-0.236046575049838,-0.181907086442978,-0.103721748699625,0.660270688695852,-0.207632669794775,-0.179556840376183,-0.204565728052868,-0.17414551225719,-0.201951347370694,0.0516324775581164,0.0160390167932475,-0.0840214008678245,-0.129494778246162,-0.203377216621706,-0.15960573461429,-0.182126542729841,0.760338563109358,-0.168145779367713,0.0873312486949496,-0.180757385398121,-0.120848324905348,-0.100072071863781,-0.156846656838764,-0.1853521787772,-0.116281986722926,-0.127590439882077,-0.156634461013766,1,-0.0250678006317305,-0.184923984478712,-0.0727117434432577,-0.143564529757559,0.67878380370002,-0.127536754248573,-0.117232382980306,-0.0991265006933082,-0.246041220325873,-0.0631162990045174,-0.0374350735871389,-0.0581210672583941,-0.0727190671030847,-0.193051699930623,0.0968055324798588,-0.0641721733301623,0.130508611088765,-0.0327305887860176,-0.15946297869893,-0.0195538236139279,-0.176326851418309,-0.00631679771951475
"DOGE",0.626515362745886,0.678693009206453,0.683737122730048,0.109641027601096,0.646850328631305,0.611627071299259,0.673968761285028,0.622718045922995,0.656357294465335,0.484247269396286,0.391043153104529,0.538653171556955,0.59443883885904,0.68477867203973,0.594182182228104,0.61973618450623,0.142756325280666,0.615165380662751,0.327344753487014,0.610163107953373,0.5426010271042,0.499427228524196,0.587257446950849,0.594670773823334,0.383080637835841,0.521213891024808,0.48248320088458,-0.0250678006317305,1,0.429928927874477,0.441343911574588,0.679825453194857,0.0869343508952722,0.46137908699469,0.606256247584224,0.280719963044401,0.520521588419839,0.596441748213471,0.458087662898143,0.292702539799393,0.400915740114926,0.392056221437308,0.138667932853131,0.388611758058708,0.294887696209125,0.655683530046531,0.571023912458716,0.208386892358225,0.64306701084157,0.0633063117292164
"BAT",0.480636943779696,0.614889096861981,0.651634089630648,-0.115962529973729,0.588401950344134,0.497107700076843,0.621073722115578,0.609570121398919,0.616431457053826,0.303218586596089,0.366594358740805,0.489629649910556,0.512064627429112,0.646008829386168,0.541181892613755,0.625506322993191,-0.0228781332293972,0.625284409990406,0.208711782244967,0.520213617990094,0.458807949531407,0.552387460969051,0.437205595123546,0.5615245613625,0.360206178471393,0.468821801215013,0.460017397213232,-0.184923984478712,0.429928927874477,1,0.338219959920773,0.583037006736954,-0.111142670178421,0.288159469054997,0.558676648430692,0.152526603244089,0.355402030909976,0.502391618414368,0.473785877053142,0.162168509713816,0.324994387609912,0.346293049902034,0.0206712393935388,0.435024225281837,0.17722595593326,0.599582947909674,0.560942776504803,0.318469253009349,0.390734949377638,0.151585785600111
