"","BTC","ETH","XRP","USDT","BCH","BSV","LTC","EOS","BNB","XTZ","LINK","XLM","XMR","ADA","HT","TRX","USDC","DASH","CRO","ETC","NEO","MIOTA","XEM","ZEC","INO","MKR","ONT","PAX","DOGE","BAT","VET","BTG","TUSD","LSK","DCR","QTUM","INB","THR","ZB","ZRX","CNX","KCS","REP","WAVES","BCD","PZM","XIN","RVN","SNX","OMG","MCO","NANO","ENJ","THETA","CENNZ","BTM","HOT","ABBC","DGB","KMD","SEELE","MOF","KBC","ICX","KNC","MONA","STEEM","DX","XET","NEXO","SC","DGD","SNT","ZEN","BTS","HC","BCN","NRG","XVG","IOST","ZIL","BCZERO","REN","GNT","BNK","EURS","ARDR","AE","XZC","ELF","QNT","GXC","MANA","PLC","NPXS","ECOREAL","STRAT","MAID","RLC","CRPT","RCN","ETN","DGTX","ELA","DTR","TOMO","SAI","ADK","CSC","LA","ETP","ENG","CCC","EKT","ICON","WICC","LRC","TRUE.","AION","QBIT","ARK","RDD","BZ","DRG","DCN","TNT","DIVI","VEST","BRD","ILC","FUN","NAS","VERI","IGNIS","WAN","NULS","BNT","LOKI","PPT","IOTX","YOU","EDC","XMX","R","FTM","WINK"
"HC",0.532715719195889,0.559307347721274,0.534602456492003,0.107153121197654,0.494306035948948,0.41728287522793,0.52877413717837,0.548382461879163,0.381517768667261,0.314178518348124,0.284903256906872,0.495251390957632,0.511000418489416,0.541425670383219,0.314713405263441,0.513668963934691,0.01586821210821,0.525401585101405,0.181777164276123,0.500103923453282,0.581408608679002,0.484203018278081,0.497599845544372,0.510620423334301,0.168905173428919,0.459474919041775,0.577296477314229,-0.0208634006691923,0.430468574477687,0.366883018574875,0.513029867925611,0.507506529815923,-0.00512343372751814,0.482397747813418,0.426363233714789,0.700851195157449,-0.156313200622397,0.0438945283456415,0.229393918954192,0.416221415943752,0.203690823960101,0.371098183105215,0.328155957586426,0.386815391176806,0.484078930345057,0.118813529955689,0.324290869599609,0.33986343250628,0.249024332577503,0.634484719860255,0.491357872635878,0.422785291530549,0.281297334555917,0.322462283941207,0.211445960054722,0.541574092477167,0.26922949196213,0.167577331701105,0.462337753980795,0.413578407211285,0.222347585441168,0.0473372382645487,0.194541981574896,0.385016677756436,0.388858196443833,0.237754415838038,0.446336109135568,0.295781236827576,0.103686154460763,0.378426564212858,0.472138838054501,0.341533119407747,0.468093020413198,0.287521964179317,0.530313938053767,1,0.397779961971798,0.311795754290282,0.425802399447525,0.494414843112637,0.489059441502401,0.137667622534736,0.324711762349646,0.485672362098125,0.263391409010953,0.128623640117914,0.43465820904726,0.541027000384381,0.413894972295484,0.507300537017268,0.314034654284254,0.422042532956444,0.371354550203217,0.0513040543404761,0.350064241581224,0.0821145612253843,0.455265598670125,0.326894349515013,0.28064954301475,0.378346210213042,0.202495491372603,0.311142575066434,0.207612203131248,0.523281272047145,0.222515530560485,0.301703533232831,0.155503504559253,0.0951688126908825,0.11653021328573,0.23395785697019,0.142956627408535,0.383647423985886,0.179884787817295,0.194687631569525,0.0839101862504047,0.455893532377212,0.397823043084328,0.401466223371042,0.369409020153525,0.478889827688418,0.403151960223156,0.346436424935826,0.160960592618117,0.191078765854706,0.0787148148566796,0.256009096473819,0.116812686172996,0.237316379940443,0.364733892751668,0.0640250647316601,0.391188020084613,0.48417512020484,0.305498897660411,0.252007356399619,0.376775985099306,0.460484615224356,0.54617280195265,0.210028137863245,0.319291968713226,0.361872722145198,0.145048914977428,0.140943979943237,0.175850558663932,0.135171214206475,0.284799509920082,0.0776021415423547
"BCN",0.446009779382101,0.420680187673243,0.417619846422841,0.109708921757695,0.420441186911398,0.297783664795623,0.432724553925215,0.426592850490042,0.369775502173275,0.265126963607901,0.18456550515303,0.453499939819906,0.468063500131245,0.45646518682941,0.277571062657984,0.410266320948905,-0.0577301258585753,0.424233567504153,0.138103351895218,0.42592821218708,0.413397707167657,0.427707623861494,0.389020302909208,0.442365154911424,0.127516633618165,0.379236311728877,0.37375807184071,-0.108374662402509,0.339589987514069,0.308021087506651,0.29339564781423,0.434612677789835,-0.0886634478390558,0.365680103129734,0.348667339309711,0.436191344667643,0.0103843337399702,0.0415521478592726,0.223339320796836,0.321885256064235,0.195281957558849,0.262351177118275,0.253382027521997,0.293229296981597,0.369323511543473,-0.00244136974351123,0.223779003279961,0.302371175511159,0.20266208001121,0.451469133454996,0.287407637098573,0.359989930586255,0.15688901743698,0.163850860604607,0.103405473185473,0.330892949427256,0.245448409566855,0.112735036022803,0.378573035517362,0.255791367295285,0.168810680740186,-0.0206426207603321,-0.0287437831211229,0.276362850578454,0.29266005871964,0.142009737659961,0.302575158137966,0.307617935396852,0.129613401901853,0.252155149455165,0.402515099573446,0.328973936355572,0.385597926610205,0.307752822955689,0.408837985402649,0.397779961971798,1,0.219324708292968,0.307642508196734,0.391585649492213,0.336637703408657,0.20143086090585,0.251628525465801,0.344174886227661,0.233422640051847,0.0526034670295082,0.365086992038983,0.373773969351103,0.343426524263293,0.339932346802977,0.18757446045814,0.353323850002945,0.292881508539597,-0.000673639679146532,0.343856815068998,0.103944198617957,0.298104257012579,0.315579516482895,0.244057907531286,0.256444875154719,0.106427456755789,0.312887497661303,0.163208336634052,0.31834557559518,0.148809117956753,0.206799782943653,0.0632069734546441,0.077693168883001,0.103551217211957,0.19213093354687,0.104947586905729,0.262438856556448,0.151980380133158,0.0959917279944181,-0.0796882481637648,0.268277885015278,0.314411700954431,0.262527586892472,0.260529321948797,0.332758534110296,0.310179042896228,0.263804020486411,0.103193939536542,0.138907257855115,0.0799573009557638,0.147005099865024,0.102540151539622,0.195930207345599,0.2190413933098,0.0618035742501934,0.269981315549516,0.343007614044061,0.18387704749192,0.2391716831941,0.276076458113792,0.264960095335995,0.392137709949869,0.227815712066582,0.225856684865671,0.273174076274055,0.134367822199991,0.125516046881824,0.1745527928129,0.131951605118843,0.270269378485353,0.0383834970138251
"NRG",0.433896855174136,0.367459979984139,0.333208602966014,0.159984890251784,0.350704200656999,0.238411948796974,0.296105472432293,0.351600516738296,0.238125163319329,0.252167861985618,0.290017308679809,0.307815603502231,0.372055852365057,0.322752995927069,0.224339234780976,0.319461183786743,0.000793141611438269,0.315195255300108,0.157434311171014,0.279621845170954,0.353573192984499,0.331590897655392,0.279248636316747,0.303808164710721,0.0828292336323235,0.314823845215366,0.285956314276442,0.027464185636247,0.2307942075355,0.191922311348996,0.319512981922399,0.327019643039167,0.0418667549540266,0.253920133160771,0.285632135421887,0.379240082571889,-0.150768420538903,0.117778584041678,0.220917105315294,0.247351416449913,0.161913561391066,0.242064504276011,0.184750737408435,0.241399570710511,0.22788286893757,0.146234604466805,0.295112226151927,0.274824488824418,0.16190686248001,0.348794103249728,0.303461996529315,0.251729806332128,0.118883102064566,0.158241120067239,0.0549287892715144,0.228734373045345,0.14726004028111,0.173258788147211,0.290339615505649,0.25851549445188,0.146159611490895,-0.0586039192905508,0.134555251669431,0.247480852585181,0.152029910207859,0.148876525553404,0.296341691518611,0.155389529252751,-0.00297187455591463,0.188277329243246,0.286539682751066,0.125596755513833,0.243858493264886,0.226501805426148,0.364063264946638,0.311795754290282,0.219324708292968,1,0.26399551487693,0.305412630343607,0.287968562981339,0.143741720434794,0.14848440339134,0.293682340411385,0.153992612032354,0.105234515162278,0.276726577781528,0.267310970299127,0.290909367723288,0.263755820009344,0.227550718126491,0.214306551247212,0.151568100891049,0.144457016914556,0.184647845286529,-0.00803038008037802,0.221187655091181,0.231838955055333,0.21278113046396,0.271114467760243,0.147881486336153,0.208361417871796,0.0739974976096559,0.21741217917947,0.097663933823369,0.222771383707208,0.0239849032266776,0.175059951916315,0.154928236017398,0.169367838858943,0.156727224318406,0.271510739922889,0.0601072527205999,0.18544538451512,0.0646269666143449,0.25663594806,0.250037353271761,0.214244167508855,0.210104754209509,0.40799945355097,0.158719520745151,0.278609070307567,0.138338561238808,0.0478945055838147,0.0465131308108753,0.2100096859503,0.210163472432594,0.132216205396233,0.351435340261153,0.0389418908362941,0.215885646927775,0.28280414118915,0.164246585858435,0.161723152699837,0.193880815420894,0.240624497433982,0.318073932426093,0.149643229465791,0.216890111355352,0.193932611693798,0.0885780082507656,0.1201505023325,0.0891671018577421,0.148144557898895,0.269356589831311,0.0501518240699409
"XVG",0.557770353068645,0.655503043626932,0.632916570974599,0.150683709204144,0.582903196910242,0.432701400447658,0.600248397453875,0.634415323159592,0.476918685801744,0.455127922413331,0.32276083034965,0.623251603995908,0.613863345424542,0.645937354533664,0.446036756438126,0.638652172275454,0.0720530752725866,0.619574503723092,0.171785461276274,0.591564625876044,0.613583537853433,0.599631482308864,0.638310167519912,0.613706423805985,0.209294817610888,0.528736139190612,0.561672957134876,-0.0433992433367082,0.448970616300117,0.493136196400499,0.593120681342017,0.543868639430848,-0.0138535311660375,0.523768244076527,0.541915235437681,0.644241944745459,-0.0223822910642371,0.0464751733395583,0.350301393907933,0.549864562502779,0.233955028438732,0.370860824915029,0.439405380037504,0.488396737713458,0.496897322237754,0.13417868299638,0.363534873024577,0.469741047538684,0.207190105274586,0.635362817017559,0.507029730145097,0.579022876639541,0.340851046039165,0.422413395032019,0.245828141990215,0.525063542128438,0.401353067340243,0.133538622756769,0.549571888536617,0.424097501108135,0.18413721128274,0.0480876864355719,0.217553406662925,0.499566256288194,0.454932220063691,0.22982794435676,0.50597732575532,0.313994293691369,0.112787691178586,0.391607132279641,0.626517394146876,0.39059405646077,0.631738888317196,0.404112052133503,0.637832115613676,0.425802399447525,0.307642508196734,0.26399551487693,1,0.533764511970439,0.625108270609059,0.14925101080556,0.35473140924635,0.586618001079519,0.262472611759203,0.0851638798811414,0.546034075865289,0.576089596986857,0.547791575250713,0.57925810936996,0.337550183516822,0.460454308611105,0.468040930097598,0.0899459589284945,0.472894015911983,0.128390793176924,0.581341404550422,0.333724789843916,0.360326458103937,0.380352043286154,0.298972608797692,0.44757778712683,0.231946756803071,0.558423970497679,0.211482477687999,0.339798133279956,0.0731320965124589,0.123589595827527,0.201693016882932,0.283482994499096,0.202478621271895,0.412936616217082,0.204145610500901,0.21992977282303,0.0705352575158573,0.432861064950283,0.476535806846058,0.390222829438374,0.526437067485831,0.537933637235852,0.477480157293553,0.418951196841142,0.180979351126581,0.184878273278971,0.219741319724472,0.309748411257575,0.151734541540781,0.287541499057872,0.397993449289173,0.0895274315016127,0.511800630367329,0.540056239377814,0.37627778962961,0.317790278690639,0.491614753055765,0.530080616800906,0.646243189622921,0.242350504898475,0.465877819235348,0.522503088275864,0.233621898171557,0.139691993870342,0.199889581252049,0.26860782592666,0.491689928583584,0.0486942033156299
"IOST",0.580474217776463,0.624928983808661,0.598341624642036,0.0975994596928577,0.593168370696738,0.476569806396216,0.60790381547121,0.653223745199749,0.512864409899479,0.400546834101427,0.346625799983,0.552015873975715,0.616593028457124,0.648703258697346,0.526329951685622,0.603378004087472,0.0193614109099005,0.614781599968841,0.116590569896287,0.597790820776312,0.703503792797935,0.584535260319296,0.53874197124645,0.588757411735362,0.200829755733811,0.57684647964574,0.712233897971744,-0.0966686266757318,0.533475961158978,0.481218497851331,0.597806165589497,0.575854869409415,-0.0340701159572218,0.518888635157644,0.494043002085729,0.65673199999177,-0.0284856604371954,0.0290187782255723,0.384778571168185,0.474207138035151,0.266267246034652,0.41500783387279,0.407368138197675,0.435422295359769,0.550309682231774,0.0994863913839382,0.418127252032458,0.443188075830348,0.238807906629367,0.685746936425613,0.472834935220443,0.52162658169677,0.3242364254549,0.411389368275962,0.239580253727144,0.657348658697534,0.381516922870673,0.151337443155709,0.467103357723143,0.436203750127036,0.200348816733423,0.0496964941123628,0.188889022629188,0.504018147544538,0.458294255607941,0.235598384331191,0.552218088479352,0.314617845011853,0.0818794956171315,0.377494545804714,0.546001112586049,0.409903252792952,0.575485602862527,0.305624899978132,0.649515459793413,0.494414843112637,0.391585649492213,0.305412630343607,0.533764511970439,1,0.606804317394048,0.177894514422461,0.339920337715519,0.586410286555716,0.296375376071893,0.134223595318815,0.531127649717216,0.605119983163976,0.457627228589755,0.587318825022901,0.302852550545267,0.501359425489038,0.407375292257614,0.0514613633872255,0.493045236744244,0.189718110561934,0.538846120142404,0.345943236203246,0.366207841775143,0.306240903854574,0.242399457422973,0.349577818076611,0.201821008535954,0.536392843376557,0.236971718661585,0.322350675478603,0.0542598945606175,0.127200720257377,0.144907412729349,0.280245946142803,0.188840236005201,0.464696949149592,0.173753567712718,0.180984971696853,0.074615391116094,0.525459336099629,0.500048791076252,0.472971068817479,0.428872166892008,0.606976061763922,0.457787763400195,0.382508721878915,0.216491008369934,0.259524956532328,0.170599953197528,0.226478183457432,0.207336345609981,0.253330355330349,0.377055913104519,0.0905808027916087,0.447379837085151,0.641735388434511,0.31076291299299,0.304023876393129,0.437872376466493,0.533034828305689,0.615638328554801,0.242657571384406,0.399139525134655,0.53485304571687,0.192475725491579,0.118089549552292,0.167250843599847,0.287716744808802,0.417622845968808,0.0632325029624932
"ZIL",0.534157633810227,0.630060891663623,0.622654082891087,0.121710351864717,0.561479016784364,0.512230471444573,0.59953627082237,0.631017111863554,0.517643770494507,0.421905479048337,0.354580532404347,0.581166724712889,0.604197554556581,0.671597205709627,0.444170225356527,0.640178861446606,0.0294473425298207,0.623416700797492,0.170595877325909,0.564071764998991,0.625114046655561,0.607236707041928,0.55332152052719,0.616297519136467,0.189901269571273,0.550516127738661,0.614456897711371,-0.0572900646891672,0.439656077501225,0.503668154323857,0.593113267655765,0.586886598851644,-0.0343651506988027,0.508239843908616,0.545754449952499,0.638151608050926,-0.0586237437905855,0.00646921935486148,0.320873501404115,0.603993083875645,0.278106105332919,0.431984173649532,0.479967689803543,0.426065899183831,0.532360651720346,0.102529568647105,0.410572663275596,0.454986447557612,0.25504664267081,0.68120674303688,0.524726955967084,0.556065479370616,0.401535091070556,0.428873766304504,0.222127470809297,0.572083298202196,0.463937155472545,0.154965290276338,0.550517467510917,0.529142333141654,0.221738407828169,0.0252705395455441,0.186600828660809,0.541102169699635,0.493895547317587,0.207099305215436,0.591057787870748,0.297865412388639,0.113341443598474,0.400247156555101,0.602949960991255,0.413113402494828,0.630975996760787,0.383434947217272,0.58058385049984,0.489059441502401,0.336637703408657,0.287968562981339,0.625108270609059,0.606804317394048,1,0.156515618602067,0.380220605662128,0.635070470044428,0.322832571137886,0.113634891004223,0.609169428022944,0.66588294852665,0.526562688712841,0.603471204909439,0.303540256939199,0.472409607801897,0.477096992504965,0.0981625754118259,0.540597494295416,0.192627559799841,0.62597751635448,0.324509713407092,0.434974193171747,0.317824116384015,0.345824422328168,0.362723263160777,0.250148859208033,0.533480120521347,0.260683154272679,0.306212889677992,0.112178257661507,0.125137015525119,0.206898638604962,0.266723705099913,0.178365933004495,0.472932898204574,0.1854097296127,0.223347995548544,0.082451488025714,0.472191116515026,0.552453427891217,0.425225480586245,0.557871731727519,0.540074191772401,0.560979946287843,0.418194134375854,0.1432248553359,0.137987161448753,0.135448507548241,0.404862582468641,0.174648958237456,0.247694313595414,0.419135403668918,0.058571867731282,0.529278860343009,0.572350175742609,0.33886605511584,0.419025913268527,0.516364768409105,0.585324915250288,0.638637277237568,0.206656875275222,0.446105850273597,0.55136437314608,0.139178335095733,0.114194121673717,0.135567487953605,0.275815936905045,0.443148146098945,0.145013537324657
"BCZERO",0.241760518341693,0.229771964102196,0.209373031013942,0.0552967468159546,0.251499504229784,0.14976305662881,0.206334886679637,0.217161683651793,0.143495368523064,0.0930515701853152,0.135533616205122,0.201181312545453,0.259815559555189,0.208468812002892,0.193737408176121,0.248866250644091,-0.0356220807990667,0.213510798695037,0.0651442930946493,0.195294471939676,0.0930799806329388,0.183759382968598,0.177846304153898,0.226692814174617,0.0605926149106668,0.1002420197392,0.121181575394558,-0.0255704469714596,0.156798200106021,0.137597465066099,0.175369863316667,0.220617425676556,-0.032115942656163,0.108721029725139,0.164818633993565,0.19467024667307,-0.0195515747985374,-0.00547198554152274,0.137971527936939,0.149360531734222,0.327951734548027,0.162091086991485,0.0420800995485764,0.183507594156511,0.133246367836838,0.060497778942199,0.161212264938422,0.178001403213717,0.164877353228241,0.157130984355682,0.113255751242725,0.182390196072835,0.0723283667329487,0.0815840308842593,0.0970793513039235,0.11218203813773,0.0824602330934335,0.090073428013774,0.184081500622972,0.102984207359054,0.0181033656641641,-0.0156622312933089,0.0995356842971215,0.150805691295965,0.132567349846162,0.182939730868751,0.152483667776698,0.215583823684171,0.00502883938052124,0.130978838702029,0.209137196170508,0.104992376196989,0.162981622034703,0.0909448528761053,0.165167571103803,0.137667622534736,0.20143086090585,0.143741720434794,0.14925101080556,0.177894514422461,0.156515618602067,1,0.0899422141320542,0.17162775267521,0.136526028716637,0.0500559764717675,0.158983506121068,0.119604510699235,0.121526628742415,0.154092281990936,0.0695514859764713,0.142014187856381,0.053874497798612,0.0179575421152636,0.133844632111167,0.0452446148862861,0.153591202396994,0.169967536565245,0.0905538640040721,0.170547319848865,0.0752192252437831,0.192197110243502,0.0929236751117686,0.179294155144958,0.099488568042558,0.0992244074587976,0.0537242417644354,-0.00863745253091376,0.0895792737269662,0.0224217900171338,0.0743238404183308,0.0901633899743744,0.0539478591356444,-0.0153517370715187,-0.0185619877625987,0.136475692455042,0.127583463964493,0.110682945524822,0.140291592915416,0.210016068599916,0.137935620854064,0.184116841863638,0.0303900386837919,0.0725810029902026,0.00951223172267446,0.160070665592057,0.0646448292040267,0.0816801815732644,0.115889618605833,0.0447570085822316,0.173487346247134,0.177868254446671,0.127207206316602,0.115512786769631,0.100838108372627,0.160766405834927,0.212333267195439,0.171857860566737,0.163284202853622,0.101118360898751,0.0479521117047172,0.034830128680758,0.0255378700104274,0.0873706345264966,0.109422382510774,0.0398611343143272
"REN",0.384840940460693,0.448942743732259,0.383176051623399,0.0805896453392382,0.395177155563125,0.345720666043162,0.382302385855056,0.390284202660784,0.403760938138392,0.28159824179622,0.305343264427198,0.364463167640039,0.361870038417499,0.391595292730103,0.35609538651767,0.394906845019014,0.0649540862030013,0.429302144863146,0.099784404239827,0.430706288638817,0.429744696378864,0.398750930101962,0.362665376063662,0.391100294759277,0.120461152403728,0.383722599384516,0.359881935936897,-0.00919598876898067,0.333513447747069,0.382335268611663,0.353847982533428,0.398946557544681,-0.0188343349428584,0.392051062705456,0.34937855970349,0.460863810834963,-0.0257489187351965,0.0149880171129056,0.265461286389824,0.410996796012825,0.19828585445481,0.281623442904636,0.350500777976734,0.215471234055555,0.344677159043281,0.0750830214641106,0.252940172775003,0.32257699501371,0.195276439480542,0.426176826657833,0.355206623684046,0.372812401643113,0.185243817583225,0.296618091059426,0.154765330543843,0.362360676829896,0.26314479668747,0.191006855620459,0.315261856237059,0.327462432964982,0.20105653209175,-0.0148056547344397,0.157234429156127,0.316700191558214,0.277419011156998,0.181560212103904,0.3684732957014,0.221672727516729,0.0596917169133882,0.245699448597832,0.431870570698555,0.286313021233582,0.401934117380926,0.207187500347558,0.447151061957544,0.324711762349646,0.251628525465801,0.14848440339134,0.35473140924635,0.339920337715519,0.380220605662128,0.0899422141320542,1,0.364455664556749,0.224277526826527,0.049098306188392,0.399147385004034,0.387906423794476,0.329649362420209,0.394988044671807,0.232867723720361,0.314714827278164,0.284297056853773,0.116612958461622,0.329540209228528,0.149699507196101,0.465591938800871,0.240863404539542,0.261993857057854,0.254660280747304,0.220145108139772,0.265388730601084,0.106261391387668,0.286167278988451,0.216809599104329,0.250562503118288,0.0472219578880823,0.0762283513269523,0.0936641514218805,0.0934844452971667,0.0746873226312387,0.288481189351331,0.123594792037282,0.141463109569304,0.0693474398314779,0.301426580631722,0.369163767478887,0.251934027562763,0.354430132470419,0.388121171903993,0.322427909121398,0.211370733903067,0.132248998742405,0.068627374612466,0.101376245943398,0.374328002427988,0.152895612057618,0.213692895340898,0.258436027575235,0.0146768065418243,0.293533705041853,0.383633905772261,0.232263735461929,0.242321308458947,0.326750876337676,0.362563272127779,0.427591038450467,0.139189300041855,0.287108737322474,0.359564031413344,0.174770397389564,0.0624409411578889,0.156264737314274,0.216533979523425,0.331817273023887,0.014027974134908
"GNT",0.615268685318097,0.71897349326319,0.688760522787145,0.102392870394942,0.620326010162653,0.489317890817495,0.657610625688972,0.689663477558013,0.542875342950891,0.458482307891713,0.380996077894068,0.62936186468479,0.602676092151913,0.6838035099091,0.473402040563187,0.631796316824906,-0.0442428227666693,0.697235652248421,0.16262960500061,0.636003449625171,0.629614238080052,0.662423524670843,0.660474663126877,0.639501678757232,0.198260894277415,0.574216920301388,0.593700512514384,-0.101077424808208,0.455177505766908,0.537599856352791,0.545644986171372,0.581054292927076,-0.0761039600481643,0.572370920094882,0.563056661943934,0.672735329023406,-0.104304328900411,0.047910730421682,0.363953708281205,0.614962421824278,0.246025513435449,0.463108724727974,0.498095247226541,0.463643677943178,0.555461620919832,0.172862993105323,0.43306626942083,0.47005106574271,0.265918128752911,0.683529602709381,0.553056587801051,0.61131062976071,0.34800149778106,0.461036927304728,0.201749273218201,0.536821840861474,0.457620822824092,0.168349769569171,0.525999462290089,0.541589695847213,0.289559764811653,0.0648044280478769,0.227139868900577,0.555097698154918,0.508457564797993,0.274306613082526,0.63614984032472,0.352179695165921,0.149734063006434,0.434866330931004,0.605447819389825,0.466054316344354,0.669471548144887,0.384047978925831,0.68750039064047,0.485672362098125,0.344174886227661,0.293682340411385,0.586618001079519,0.586410286555716,0.635070470044428,0.17162775267521,0.364455664556749,1,0.319817140930133,0.15583641092709,0.633738376100434,0.588830099948832,0.566976909143949,0.647385616283314,0.351901744284638,0.478008500793569,0.53612318250518,0.0886980993688038,0.533676911883508,0.128758988251357,0.590586509519289,0.464496075922672,0.424935678873402,0.364171586663995,0.319991052499155,0.420216215195367,0.254638893976601,0.540931839918784,0.257507837967718,0.390311948014134,0.126036805187047,0.1544625720459,0.245644946568695,0.310281071229282,0.181240956420653,0.517702532232448,0.227540005980069,0.190535564188242,0.0316617293895394,0.490368135975825,0.499566704274069,0.454246394895017,0.564732835755424,0.651525693723595,0.582844980440544,0.378177251718061,0.248400248769301,0.175689753007919,0.196968778171824,0.375673053329373,0.255222950853956,0.318153352635135,0.398478049138194,0.0676034824102303,0.487104211212214,0.562875856194721,0.408914947794938,0.387804832979564,0.493973858019171,0.520598453178509,0.696163192429348,0.316033677206152,0.49946579605225,0.506239016175184,0.128254581604884,0.2384621580099,0.167854331625209,0.253818288815014,0.499468992903916,0.0698971445744225
"BNK",0.501201602131605,0.44449954652517,0.340399615246451,0.200191471488423,0.413166953475196,0.400706626257247,0.392477576053615,0.395898339489142,0.319375165266493,0.194340072590912,0.195519489586367,0.288740347124277,0.394817391279723,0.362611820583284,0.242979412837273,0.359084458057143,-0.0149211308404897,0.410426638452545,0.100185338110728,0.415774749049458,0.3514964469428,0.350182499326554,0.329029804456707,0.3829006020465,0.155128249680899,0.360213073018511,0.326256265251954,-0.0838143324638141,0.26339031625672,0.256486792032994,0.304819696593453,0.401547446709438,-0.0374095332188034,0.314588101020524,0.375719216078472,0.377286132810022,-0.036799348629475,0.0424718784756365,0.192940884335116,0.323520735111098,0.236484735530991,0.334556910406194,0.237687493255196,0.238154958715974,0.316766383201612,0.090604086562744,0.226890124011448,0.238960903256479,0.125376170252,0.376401383692877,0.29735195229277,0.376240390760153,0.160301694838694,0.161731654612687,0.153952507251861,0.350034635218813,0.217032094985259,0.153148339052828,0.33483600438409,0.242097937969764,0.107356105331586,-0.0082096453776753,0.219190233961845,0.26492626690616,0.211785148304958,0.197773955652557,0.255925665880712,0.279453756246139,0.171774841715496,0.234080761619102,0.312930862541559,0.247918591427588,0.30669668276922,0.270904648155639,0.355420974870093,0.263391409010953,0.233422640051847,0.153992612032354,0.262472611759203,0.296375376071893,0.322832571137886,0.136526028716637,0.224277526826527,0.319817140930133,1,0.112291840385649,0.36542601826085,0.302612506628278,0.305464789964174,0.259030055633581,0.119923013081587,0.259015495030419,0.230447996722003,0.0953716303529424,0.339513209165699,-0.0358994668014505,0.286782961917377,0.348327566198988,0.258617003039641,0.305104277495501,0.162374809195965,0.333727438171119,0.120784311066452,0.288505172747441,0.15519127265684,0.129022622774947,0.0936544556190831,0.0539584328533241,0.0420818017016126,0.162732742121851,0.221199809871904,0.209737311365532,0.0649664362578839,0.0799897711723668,0.0968538617274178,0.265400520918281,0.188870244553264,0.358684699538699,0.264215062323051,0.328586251077765,0.302494175715847,0.282009255633285,0.123996831278177,0.178988472406754,0.0951684711605405,0.197812017128039,0.105953832929878,0.185158785323236,0.16827616480695,0.0421729334848664,0.217444074128009,0.271426749698399,0.236477566385499,0.232341058134341,0.24112943662797,0.268287849172001,0.390755397391141,0.193025725855177,0.197593530423578,0.225956244845176,0.110029241028829,0.182915803322615,0.129690065227991,0.151061242273372,0.176099454816163,0.0123458147022484
"EURS",0.18547099543201,0.212174006000812,0.170725512261362,0.137186742294287,0.156783195206608,0.113265442785133,0.180653895292161,0.169945849804502,0.164354545861006,0.0197165693844638,0.095797046451608,0.0840510514778931,0.198935882127376,0.156190900551681,0.0533136071101263,0.152873603958445,0.0998204569023976,0.175009774354735,0.12488062282336,0.115130613251314,0.153685627233092,0.170895555979639,0.129600198547369,0.172059645378376,0.113184786098562,0.142726764956662,0.092358262935869,0.0437985534619059,0.139529404680576,0.148906449258635,0.145628673664067,0.147111000623502,0.104721534963201,0.161075360794035,0.191614269269008,0.142314901034424,-0.108362858908431,0.0371237159301535,0.0550034955906976,0.0706106587242829,0.0956209160632915,0.0681070386808016,0.0908518619870217,0.0868881123661005,0.123554040648513,0.0639422607202734,0.148987220695349,0.0061151686631375,0.0547649823943968,0.139357705237208,0.16068833506643,0.0856900086754128,0.130709592019707,0.00179145165318422,0.0665492040539996,0.0472245274916109,0.114348088531173,-0.0115700773873155,0.0953985436357292,0.114022724720256,-0.0244763338128224,0.0497653025202213,0.0227124550708947,0.17095628746932,0.0802817625533154,0.141041866413203,0.106203131777362,0.107732305886787,0.00874093559376048,0.16590085302485,0.128577105284929,0.146255637865601,0.115604128737172,0.142105008385154,0.159373242969931,0.128623640117914,0.0526034670295082,0.105234515162278,0.0851638798811414,0.134223595318815,0.113634891004223,0.0500559764717675,0.049098306188392,0.15583641092709,0.112291840385649,1,0.0931015630168926,0.129459352106961,0.167120487114303,0.115952587446113,0.0992074288698271,0.0760744686571549,0.0787613860578892,-0.00178260980410777,0.0900457230728009,0.0573395940107669,0.168286540585859,0.10892648652701,0.17677985347758,0.0617762311997884,0.202185331838456,0.0880732338926433,0.0739733585607576,0.120827544918781,0.0838503037235382,0.00764635938999328,0.142955052781173,0.0267565669218866,0.106077951061648,0.164058959284914,0.0288773901813631,0.0851952702193149,0.119187682183221,0.0796595403683641,0.0895663752820427,0.0349900729543125,0.0311621793369321,0.0136308496866279,0.131210161478602,0.1985386962208,0.0695333578671492,0.0534912884027497,0.00687024806556233,0.0504564934510987,0.0798482498643945,0.0869866662782089,0.0629968685362752,0.0992914699332033,0.0657812213067166,0.11394725024995,0.160618832361886,0.0808641796110931,0.123387362176794,-0.00261809285111246,0.0867134097375359,0.0597638268915368,0.158542502157183,0.0866498073883158,0.121351687048019,0.119723203364452,-0.0274786343879447,0.0286094994891037,0.0922264612655365,0.0424302328285853,0.102100182148706,0.0422788571320758
